Item ID	Item Name	SKU	HSN/SAC	Description	Rate	Account	Account Code	Taxable	Exemption Reason	Taxability Type	Product Type	Intra State Tax Name	Intra State Tax Rate	Intra State Tax Type	Inter State Tax Name	Inter State Tax Rate	Inter State Tax Type	Source	Reference ID	Last Sync Time	Status	Usage unit	Unit Name	Purchase Rate	Purchase Account	Purchase Account Code	Purchase Description	Inventory Account	Inventory Account Code	Inventory Valuation Method	Reorder Point	Vendor	Opening Stock	Opening Stock Value	Stock On Hand	Item Type	Sellable	Purchasable	Track Inventory
1010383	MTN25 25 A MCB TPN	EL-HS-3074	85362030		INR 560.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 509.04	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 399.60		Sales and Purchases	true	true	true
1010384	MTN32 32 A MCB TPN	EL-HS-3075	85362030		INR 560.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 509.04	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 399.60		Sales and Purchases	true	true	true
1010385	MTN40 40 A MCB TPN	EL-HS-3076	85362030		INR 700.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 636.30	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 510.86		Sales and Purchases	true	true	true
1010386	MTN63 63 A MCB TPN	EL-HS-3077	85362030		INR 800.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 727.20	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 547.58		Sales and Purchases	true	true	true
1010387	MTP06 06 A MCB TP	EL-HS-3078	85362030		INR 436.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 396.32	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 311.61		Sales and Purchases	true	true	true
1010388	MTP10 10 A MCB TP	EL-HS-3079	85362030		INR 436.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 396.32	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 311.61		Sales and Purchases	true	true	true
1010389	MTP16 16 A MCB TP	EL-HS-3080	85362030		INR 436.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 396.32	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 311.61		Sales and Purchases	true	true	true
1010390	MTP20 20 A MCB TP	EL-HS-3081	85362030		INR 436.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 396.32	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 311.61		Sales and Purchases	true	true	true
1010391	MTP25 25 A MCB TP	EL-HS-3082	85362030		INR 436.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 396.32	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 311.61		Sales and Purchases	true	true	true
1010392	MTP32 32 A MCB TP	EL-HS-3083	85362030		INR 436.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 396.32	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 311.61		Sales and Purchases	true	true	true
1010393	MTP40 40 A MCB TP	EL-HS-3084	85362030		INR 585.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 532.31	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 399.60		Sales and Purchases	true	true	true
1010394	MTP63 63 A MCB TP	EL-HS-3085	85362030		INR 658.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 598.12	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 458.50		Sales and Purchases	true	true	true
1010395	N1415 Nexta Surge Protector 1+4 1.5 m	EL-HS-3086	85366910		INR 373.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 339.60	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 339.60		Sales and Purchases	true	true	true
1010396	N1440 Nexta Surge Protector 1+4 4 m	EL-HS-3087	85366910		INR 438.40	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 398.51	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 398.51		Sales and Purchases	true	true	true
1010397	N4415 Nexta Surge Protector 4+4 1.5 m	EL-HS-3088	85366910		INR 491.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 446.50	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 446.50		Sales and Purchases	true	true	true
1010398	N4440 Nexta Surge Protector 4+4 4 m	EL-HS-3089	85366910		INR 556.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 505.40	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 505.40		Sales and Purchases	true	true	true
1010399	TPNDD4 4 way TPN Double Door Distribution Box	EL-HS-3091	853710		INR 1682.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 1528.94	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 1528.94		Sales and Purchases	true	true	true
1010400	TPNDD6 6 way TPN Double Door Distribution Box	EL-HS-3092	853710		INR 2018.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 1834.36	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 1834.36		Sales and Purchases	true	true	true
1010401	TPNDD8 8 way TPN Double Door Distribution Box	EL-HS-3093	853710		INR 2287.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 2079.06	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 2079.06		Sales and Purchases	true	true	true
1010402	HE10 Heater Element (1000w)	EL-HS-4001	851680		INR 22.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 20.73	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 18.54		Sales and Purchases	true	true	true
1010403	HE15 Heater Element (1500w)	EL-HS-4002	851680		INR 31.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 28.36	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 24.72		Sales and Purchases	true	true	true
1010404	HE20 Heater Element (2000w)	EL-HS-4003	851680		INR 42.40	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 38.54	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 33.45		Sales and Purchases	true	true	true
1010405	IDP100 100 A Isolator DP	EL-HS-4004	85362030		INR 344.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 312.70	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 283.24		Sales and Purchases	true	true	true
1010406	IDP40 40 A Isolator DP	EL-HS-4005	85362030		INR 170.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 154.53	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 140.71		Sales and Purchases	true	true	true
1010407	IDP63 63 A Isolator DP	EL-HS-4006	85362030		INR 244.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 221.80	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 202.16		Sales and Purchases	true	true	true
1010408	IFP100 100 A Isolator FP	EL-HS-4007	85362030		INR 700.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 636.30	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 570.12		Sales and Purchases	true	true	true
1010409	IFP40 40 A Isolator FP	EL-HS-4008	85362030		INR 388.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 352.69	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 318.51		Sales and Purchases	true	true	true
1010410	IFP63 63 A Isolator FP	EL-HS-4009	85362030		INR 648.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 589.03	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 533.40		Sales and Purchases	true	true	true
1010411	ITP100 100 A Isolator TP	EL-HS-4010	85362030		INR 532.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 483.59	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 438.50		Sales and Purchases	true	true	true
1010412	ITP40 40 A Isolator TP	EL-HS-4011	85362030		INR 280.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 254.52	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 230.16		Sales and Purchases	true	true	true
1010413	ITP63 63 A Isolator TP	EL-HS-4012	85362030		INR 388.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 352.69	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 318.51		Sales and Purchases	true	true	true
1010414	K0162 16 A 240 V Kit Kat Fuse	EL-HS-4013	85361030		INR 43.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 39.27	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 37.45		Sales and Purchases	true	true	true
1010415	K0322 32 A 240 V (16 A 415 V) Kit Kat Fuse	EL-HS-4014	85361030		INR 72.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 66.18	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 63.27		Sales and Purchases	true	true	true
1010416	K0324 32 A 415 V Kit Kat Fuse	EL-HS-4015	85361030		INR 112.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 102.54	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 97.81		Sales and Purchases	true	true	true
1010417	K0634 63 A 415 V Kit Kat Fuse	EL-HS-4016	85361030		INR 287.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 261.43	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 249.07		Sales and Purchases	true	true	true
1010418	K1004 100 A 415 V Kit Kat Fuse	EL-HS-4017	85361030		INR 558.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 507.22	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 482.86		Sales and Purchases	true	true	true
1010419	L06COB 6 Watt COB (All Colours)	EL-HS-5001	94051090		INR 184.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 165.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 165.00		Sales and Purchases	true	true	true
1010420	LBH10 10 Watt Bulk Head Water Proof IP65 (out doo	EL-HS-5002	94051090		INR 277.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 247.50	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 247.50		Sales and Purchases	true	true	true
1010421	LCD06A 6 Watt Aqua Deluxe (All colours)	EL-HS-5003	94051090		INR 138.32	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 123.50	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 123.50		Sales and Purchases	true	true	true
1010422	LCD06E 6 Watt Elegant (All Colours)	EL-HS-5004	94051090		INR 138.32	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 123.50	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 123.50		Sales and Purchases	true	true	true
1010423	LCD07T 7 Watt Tri Colour (White Coloured)	EL-HS-5005	94051090		INR 197.12	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 176.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 176.00		Sales and Purchases	true	true	true
1010424	LCD09D 9 Watt Aluminium Doom (All Colours)	EL-HS-5006	94051090		INR 197.12	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 176.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 176.00		Sales and Purchases	true	true	true
1010425	LCD10A 10 Watt Aluminium Concealed (All Colours)	EL-HS-5007	94051090		INR 172.48	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 154.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 154.00		Sales and Purchases	true	true	true
1010426	LD03J 3 Watt Junction 50mm	EL-HS-5008	94051090		INR 98.56	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 88.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 88.00		Sales and Purchases	true	true	true
1010427	LD03N 3 Watt Nexta Deep Light All Colours	EL-HS-5009	94051090		INR 98.56	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 88.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 88.00		Sales and Purchases	true	true	true
1010428	LD04T Tri Colour Deep CW GB GP RB	EL-HS-5010	94051090		INR 140.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	1			Active	pcs	Pieces	INR 125.01	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 125.01		Sales and Purchases	true	true	true
1010429	LPS08R 8 watt Round Slim Panel	EL-HS-5011	94051090		INR 227.92	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 203.50	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 203.50		Sales and Purchases	true	true	true
1010430	LPS08S 8 watt Square Slim Panel	EL-HS-5012	94051090		INR 227.92	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 203.50	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 203.50		Sales and Purchases	true	true	true
1010431	LPS15R 15 watt Round Slim Panel	EL-HS-5013	94051090		INR 369.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 330.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 330.00		Sales and Purchases	true	true	true
1010432	LPS15S 15 watt Square Slim Panel	EL-HS-5014	94051090		INR 369.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 330.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 330.00		Sales and Purchases	true	true	true
1010433	LPS22R 22 watt Round Slim Panel	EL-HS-5015	94051090		INR 554.40	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 495.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 495.00		Sales and Purchases	true	true	true
1010434	LPS22S 22 watt Square Slim Panel	EL-HS-5016	94051090		INR 554.40	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 495.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 495.00		Sales and Purchases	true	true	true
1010435	LS08R 8 watt Round Surface Light	EL-HS-5017	94051090		INR 271.04	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 242.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 242.00		Sales and Purchases	true	true	true
1010436	LS08RC 8 watt Round Surface Light	EL-HS-5018	94051090		INR 289.52	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 258.50	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 258.50		Sales and Purchases	true	true	true
1010437	LS08S 8 watt Square Surface Light	EL-HS-5019	94051090		INR 271.04	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 242.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 242.00		Sales and Purchases	true	true	true
1010438	LS08SC 8 watt Square Surface Light	EL-HS-5020	94051090		INR 289.52	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 258.50	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 258.50		Sales and Purchases	true	true	true
1010439	LS15R 15 watt Round Surface Light	EL-HS-5021	94051090		INR 418.88	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 374.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 374.00		Sales and Purchases	true	true	true
1010440	LS15RC 15 watt Round Surface Light	EL-HS-5022	94051090		INR 449.68	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 401.50	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 401.50		Sales and Purchases	true	true	true
1010441	LS15S 15 watt Square Surface Light	EL-HS-5023	94051090		INR 418.88	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 374.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 374.00		Sales and Purchases	true	true	true
1010442	LS15SC 15 watt Square Surface Light	EL-HS-5024	94051090		INR 449.68	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 401.50	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 401.50		Sales and Purchases	true	true	true
1010443	LS22R 22 watt Round Surface Light	EL-HS-5025	94051090		INR 640.64	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 572.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 572.00		Sales and Purchases	true	true	true
1010444	LS22RC 22 watt Round Surface Light	EL-HS-5026	94051090		INR 652.96	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 583.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 583.00		Sales and Purchases	true	true	true
1010445	LS22S 22 watt Square Surface Light	EL-HS-5027	94051090		INR 640.64	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 572.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 572.00		Sales and Purchases	true	true	true
1010446	LS22SC 22 watt Square Surface Light	EL-HS-5028	94051090		INR 652.96	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 583.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 583.00		Sales and Purchases	true	true	true
1010447	LSL02 2 watt Spot LED	EL-HS-5029	94051090		INR 89.32	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 79.75	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 79.75		Sales and Purchases	true	true	true
1010448	LSL04 4 Watt Spot (Deep Junction Compatible)	EL-HS-5030	94051090		INR 141.68	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 126.50	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 126.50		Sales and Purchases	true	true	true
1010449	LSL07 7 Watt Spot (Concealed Compatible)	EL-HS-5031	94051090		INR 184.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 165.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 165.00		Sales and Purchases	true	true	true
1010450	LSM10 10 Watt Moon Surface	EL-HS-5032	94051090		INR 172.48	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 154.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 154.00		Sales and Purchases	true	true	true
1010451	LSS05 5 Watt Striker Surface	EL-HS-5033	94051090		INR 98.56	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 88.00	Cost of Goods Sold		N/A in PDF	Inventory Asset				VIJAY ENTERPRISES	0	INR 88.00		Sales and Purchases	true	true	true
1010452	WA00590BK Wire Asli 0.5 mm Coil 90m	EL-HS-8001	85444920		INR 982.13	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 926.53	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 926.53		Sales and Purchases	true	true	true
1010453	WA00790BK Wire Asli 0.75 mm Coil 90m	EL-HS-8002	85444920		INR 1244.35	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 1173.91	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 1173.91		Sales and Purchases	true	true	true
1010454	WA01090BK Wire Asli 1.0 mm Coil 90m	EL-HS-8003	85444920		INR 1688.04	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 1592.49	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 1592.49		Sales and Purchases	true	true	true
1010455	WA01590BK Wire Asli 1.5 mm Coil 90m	EL-HS-8004	85444920		INR 2465.51	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 2325.95	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 2325.95		Sales and Purchases	true	true	true
1010456	WA02590BK Wire Asli 2.5 mm Coil 90m	EL-HS-8005	85444920		INR 3889.73	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 3669.56	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 3669.56		Sales and Purchases	true	true	true
1010457	WA04090BK Wire Asli 4.0 mm Coil 90m	EL-HS-8006	85444920		INR 6181.76	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 5831.85	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 5831.85		Sales and Purchases	true	true	true
1010458	WA06090BK Wire Asli 6.0 mm Coil 90m	EL-HS-8007	85444920		INR 9270.85	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 8746.08	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 8746.08		Sales and Purchases	true	true	true
1010459	WA10090BK Wire Asli 10.0 mm Coil 90m	EL-HS-8008	85444920		INR 15446.21	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 14571.90	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 14571.90		Sales and Purchases	true	true	true
1010460	WU00790BK Wire Premium 0.75 mm Coil 90m	EL-HS-8012	85444920		INR 1173.71	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 1112.52	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 1112.52		Sales and Purchases	true	true	true
1010461	WU01090BK Wire Premium 1.0 mm Coil 90m	EL-HS-8013	85444920		INR 1554.97	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 1473.91	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 1473.91		Sales and Purchases	true	true	true
1010462	WU01590BK Wire Premium 1.5 mm Coil 90m	EL-HS-8014	85444920		INR 2303.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 2183.70	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 2183.70		Sales and Purchases	true	true	true
1010463	WU02590BK Wire Premium 2.5 mm Coil 90m	EL-HS-8015	85444920		INR 3757.85	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 3561.94	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 3561.94		Sales and Purchases	true	true	true
1010464	WU04090BK Wire Premium 4.0 mm Coil 90m	EL-HS-8016	85444920		INR 5700.94	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 5403.74	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 5403.74		Sales and Purchases	true	true	true
1010465	WU06090BK Wire Premium 6.0 mm Coil 90m	EL-HS-8017	85444920		INR 8615.90	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 8166.73	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 8166.73		Sales and Purchases	true	true	true
